"Table No. 19 (c)
STATEMENT ON REMITTANCE-WISE DETAILS OF FDI EQUITY INFLOWS UNDER RBI’s AUTOMATIC ROUTE
1699,LFSG PRIVATE LIMITED,GUJARAT,Ahmedabad,"Writing, modifying, testing of computer program to meet the needs of a particular client excluding
web-page designing",WORKSHARE LIMITED,United Kingdom,3.60,0.05,Received in the Company,
1700,"LGT IMPACT INVESTMENT ADVISORS INDIA PIRVATE
LIMITED",MAHARASHTRA,Mumbai,Management of other investment funds,LGT GRUPPE HOLDING AG,Liechtenstein,32.00,0.44,Received in the company,
1701,"LGT IMPACT INVESTMENT
ADVISORS INDIA PIRVATE LIMITED",MAHARASHTRA,Mumbai,Management of other investment funds,LGT GRUPPE HOLDING AG,Liechtenstein,2.50,0.03,Received in the Company,
1702,LHG Metal Two Private Limited,ODISHA,Khorda,"Manufacture of other basic
iron and steel n.e.c","LIBERTY AM HOLDING (UK)
LIMITED","United
Kingdom",255.00,3.40,"Received in
the Company",
1703,LHG Metal Two Private Limited,ODISHA,Khorda,"Manufacture of other basic
iron and steel n.e.c",LIBERTY AM HOLDINGS (UK) LTD,"United
Kingdom",380.04,5.17,"Received in
the company",
1704,"LIBERTY GENERAL
INSURANCE LIMITED",MAHARASHTRA,Mumbai,Non-life insurance,"Liberty Citystate Holdings Pte.
Ltd.",Singapore,998.72,13.37,"Received in
the Company",
1705,"LIFE AND BASE SOLUTIONS
PRIVATE LIMITED",MAHARASHTRA,Mumbai,"Other business support
service activities n.e.c",MAYA IWASAKI,Japan,0.10,0.00,"Received in
the Company",
1706,LIFE AND BASE SOLUTIONS PRIVATE LIMITED,MAHARASHTRA,Mumbai,Other business support service activities n.e.c,TSUKASA IWASAKI,Japan,0.90,0.01,Received in the Company,
1707,LIGHT INFORMATION SYSTEMS PRIVATE LIMITED,MAHARASHTRA,Pune,"Writing, modifying, testing of computer program to",NB Ventures Limited,British Virginia,1.02,0.01,Received in the Company,
"Sr.
No.",Name of Indian Company,State,Location (District),Item/ Activity,Name of Foreign Collaborator,Country,Amount,,Inv Type,
,,,,,,,In Rs.,In US$,,
,,,,"meet the needs of a
particular client excluding web-page designing",,,,,,
1708,LIGHTINGDOCS PRIVATE LIMITED,UTTAR PRADESH,Gautam Buddha Nagar,"Other professional,
scientific and technical activities n.e.c.",Simon Robert Berry,United Kingdom,0.05,0.00,Received in the Company,
1709,LIGHTSTORM DATA CENTERS PRIVATE LIMITED,DELHI,North West Delhi,"Other data processing, hosting and related
activities n.e.c.",Asia Connectivity Pte Ltd,Singapore,0.50,0.01,Received in the Company,
1710,"LINCOLN & LYNDON
ENTERPRISES PRIVATE LIMITED",TELANGANA,Hyderabad,Other business support service activities n.e.c,RITA CAMPBELL,U.S.A,9.51,0.13,Received in the Company,
1711,LINEAL SERVICES PRIVATE LIMITED,GUJARAT,Ahmedabad,"Other information
technology and computer service activities n.e.c",LINEAL WORLDWIDE HOLDING LLC,U.S.A,0.10,0.00,Received in the Company,
1712,LITSOLAIRE ENERGY PRIVATE LIMITED,MAHARASHTRA,Pune,Electric power generation using solar energy,ENGIE Solar India B.V.,Netherland,1.00,0.01,Received in the Company,
1713,LIVPURE SMART HOMES PRIVATE LIMITED,DELHI,West Delhi,"Manufacture of primary cells and primary batteries and rechargeable batteries, cells containing manganese oxide, mercuric oxide silver
oxide or other material",Lakshya Holding Pte. Ltd.,Singapore,102.89,1.40,Received in the company,
1714,"Liwayway Foods India Private
Limited",KARNATAKA,Bengaluru,"Manufacture of other
bakery products n.e.c.","Sunarin Laroshe International Co
Ltd","Cayman
Islands",34.17,0.46,"Received in
the Company",
1715,"Liwayway Foods India Private
Limited",KARNATAKA,Bengaluru,"Manufacture of other
bakery products n.e.c.","Sunarin Laroshe International Co
Ltd","Cayman
Islands",41.02,0.55,"Received in
the Company",
1716,Lixil India Private Limited,Haryana,Gurgaon,Other non-specialised wholesale trade n.e.c.,LIXIL International Pte. Ltd.,Singapore,242.50,3.23,Received in the Company,
1717,Localbuy Technologies Private Limited,ANDHRA PRADESH,Visakhapatnam,"Wholesale of edible oils, fats, sugar and processed/manufactured
spices etc.",Strive III Investment Limited Partnership,Japan,30.00,0.40,Received in the Company,
1718,LOCASLOVE PRIVATE LIMITED,GOA,North Goa,"Hotels and Motels, inns, resorts providing short term lodging facilities;
includes accommodation in",Lourenco Maria De Melo Cabral Ferreira De Lima,United Kingdom,0.10,0.00,Received in the Company,
"Sr.
No.",Name of Indian Company,State,Location (District),Item/ Activity,Name of Foreign Collaborator,Country,Amount,,Inv Type,
,,,,,,,In Rs.,In US$,,
,,,,house boats,,,,,,
1719,LOCASLOVE PRIVATE LIMITED,GOA,North Goa,"Hotels and Motels, inns, resorts providing short term lodging facilities; includes accommodation in
house boats",Lourenco Maria De Melo Cabral Ferreira De Lima,United Kingdom,0.02,0.00,Received in the Company,
1720,Locon Solutions Private Limited,MAHARASHTRA,Mumbai,"Other data processing, hosting and related
activities n.e.c.",Elara Technologies Pte Ltd,Singapore,150.81,2.02,Received in the Company,
1721,LOCONAV INDIA PRIVATE LIMITED,DELHI,North West Delhi,"Providing software support
and maintenance to the clients","LOCONAV, INC.",U.S.A,0.10,0.00,Received in the Company,
1722,"LOCUSVIEW INDIA PRIVATE
LIMITED",MAHARASHTRA,Pune,"Other information service
activities n.e.c.",LOCUSVIEW LIMITED,Israel,3.85,0.05,"Received in
the company",
1723,LOGICHUB INDIA PRIVATE LIMITED,DELHI,South Delhi,"Computer consultancy and
computer facilities management activities",LOGICHUB INC,U.S.A,0.50,0.01,Received in the Company,
1724,Lohmann Breeders India Private Limited,TAMIL NADU,Udumalpet Tiruppur,"Raising and breeding of chickens and capons, ducks, geese, turkeys and guinea fowls chickens and capons, ducks, geese,
turkeys and guinea fowls",LOHMANN TIERZUCHT GMBH,Germany,4.52,0.06,Brownfield,
1725,Lohmann Breeders India Private Limited,TAMIL NADU,Udumalpet Tiruppur,"Raising and breeding of chickens and capons, ducks, geese, turkeys and guinea fowls chickens and capons, ducks, geese,
turkeys and guinea fowls",H N INTERNATIONAL GMBH,Germany,4.52,0.06,Brownfield,
1726,Lohum Cleantech Pvt Ltd,DELHI,East Delhi,"Manufacture of primary cells and primary batteries and rechargeable batteries, cells containing manganese oxide, mercuric oxide silver
oxide or other material",SPROUT INVESTMENTS II,Mauritius,1.99,0.03,Received in the Company,
1727,Lohum Cleantech Pvt Ltd,DELHI,East Delhi,"Manufacture of primary
cells and primary batteries",DARRYL E GETTER,U.S.A,1.81,0.02,"Received in
the Company",
"Sr.
No.",Name of Indian Company,State,Location (District),Item/ Activity,Name of Foreign Collaborator,Country,Amount,,Inv Type,
,,,,,,,In Rs.,In US$,,
,,,,"and rechargeable batteries, cells containing manganese oxide, mercuric oxide silver
oxide or other material",,,,,,
1728,Lohum Cleantech Pvt Ltd,DELHI,East Delhi,"Manufacture of primary cells and primary batteries and rechargeable batteries, cells containing manganese oxide, mercuric oxide silver
oxide or other material",CULP REVOCABLE TRUST WITH GRAHAM B CULP AND KIMBERLY D CULP AS TRUSTEES,U.S.A,3.67,0.05,Received in the Company,
1729,Lohum Cleantech Pvt Ltd,DELHI,East Delhi,"Manufacture of primary cells and primary batteries and rechargeable batteries, cells containing manganese oxide, mercuric oxide silver
oxide or other material",PETER M COHEN,U.S.A,2.20,0.03,Received in the Company,
1730,LOYAL HOSPITALITY PRIVATE LIMITED,KARNATAKA,Bengaluru,Other business support service activities n.e.c,BEENEXT EMERGING ASIA PTE LTD,Singapore,111.00,1.51,Received in the company,
1731,"LUCEO SOLAR PRIVATE
LIMITED",MAHARASHTRA,Pune,"Electric power generation
using solar energy",ENGIE Solar India B.V.,Netherland,1.00,0.01,"Received in
the Company",
1732,Lucideus Technologies Private Limited,DELHI,New Delhi,"Other information
technology and computer service activities n.e.c",Lucideus Inc.,U.S.A,17.32,0.23,Received in the Company,
1733,"LULU FINANCIAL SERVICES
(INDIA) PRIVATE LIMITED",KERALA,Ernakulam,Other credit granting,Lulu Financial Holdings Ltd,UAE,40.00,0.53,"Received in
the Company",
1734,Lulu HospitalityLimited,KERALA,Thiruvananthapuram,"Hotels and Motels, inns, resorts providing short term lodging facilities; includes accommodation in
house boats",YUSUFF ALI M. A,UAE,300.00,4.00,Received in the Company,
1735,Lulu HospitalityLimited,KERALA,Thiruvananthapuram,"Hotels and Motels, inns, resorts providing short term lodging facilities; includes accommodation in
house boats",SHABIRA YUSUFFALI,UAE,200.00,2.67,Received in the Company,
1736,Lulu HospitalityLimited,KERALA,Thiruvananthapuram,"Hotels and Motels, inns,
resorts providing short",YUSUFF ALI M. A,UAE,332.34,4.43,"Received in
the Company",
"Sr.
No.",Name of Indian Company,State,Location (District),Item/ Activity,Name of Foreign Collaborator,Country,Amount,,Inv Type,
,,,,,,,In Rs.,In US$,,
,,,,"term lodging facilities;
includes accommodation in house boats",,,,,,
1737,Lulu HospitalityLimited,KERALA,Thiruvananthapuram,"Hotels and Motels, inns, resorts providing short term lodging facilities; includes accommodation in
house boats",SHABIRA YUSUFFALI,UAE,97.66,1.30,Received in the Company,
1738,LUMEX DIAMOND SERVICES PRIVATE LIMITED,GUJARAT,Surat,"Working of diamonds and other precious and semi- precious stones including the working of industrial quality stones and synthetic or reconstructed precious
or semi-precious stones",AVIRA HOLDINGS LIMITED,UAE,34.30,0.47,Received in the company,
1739,Luminescent Digital Private Limited,KARNATAKA,Bengaluru,"Other information
technology and computer service activities n.e.c",Adam Joseph Pidcock,UAE,0.10,0.00,Received in the Company,
1740,LUMINOR MEDICAL DEVICES PRIVATE LIMITED,HARYANA,Gurgaon,"Wholesale of
pharmaceutical and medical goods",LIFE VASCULAR DEVICES BIOTECH S.L.,Spain,1.52,0.02,Received in the Company,
1741,LUMOSDATA ANALYTICS PRIVATE LIMITED,KARNATAKA,Bengaluru,"Other information technology and computer
service activities n.e.c",ENTREPRENEUR FIRST OPERATIONS LIMITED,United Kingdom,0.00,0.00,Received in the company,
1742,LUMOSDATA ANALYTICS PRIVATE LIMITED,KARNATAKA,Bengaluru,"Other information
technology and computer service activities n.e.c",ENTREPRENEUR FIRST(GLOBAL) L.P,United Kingdom,4.06,0.06,Received in the company,
1743,LUPIN LIMITED,MAHARASHTRA,Mumbai,"Manufacture of medicinal substances used in the manufacture of pharmaceuticals: antibiotics,endocrine products, basic vitamins; opium derivatives; sulpha drugs; serums and
plasmas; salicylic acid, its",MICHAEL C PINE,U.S.A,0.00,0.00,Received in the Company,
1744,LUPIN LIMITED,MAHARASHTRA,Mumbai,Manufacture of medicinal,KALPANA VANAM RAO,U.S.A,0.00,0.00,Received in,
"Sr.
No.",Name of Indian Company,State,Location (District),Item/ Activity,Name of Foreign Collaborator,Country,Amount,,Inv Type,
,,,,,,,In Rs.,In US$,,
,,,,"substances used in the manufacture of pharmaceuticals: antibiotics,endocrine products, basic vitamins; opium derivatives; sulpha drugs; serums and
plasmas; salicylic acid, its",,,,,the company,
1745,LUPIN LIMITED,MAHARASHTRA,Mumbai,"Manufacture of medicinal substances used in the manufacture of pharmaceuticals: antibiotics,endocrine products, basic vitamins; opium derivatives; sulpha drugs; serums and
plasmas; salicylic acid, its",KAZUHIRO MASUI,Japan,0.00,0.00,Received in the Company,
1746,LUPIN LIMITED,MAHARASHTRA,Mumbai,"Manufacture of medicinal substances used in the manufacture of pharmaceuticals: antibiotics,endocrine products, basic vitamins; opium derivatives; sulpha drugs; serums and
plasmas; salicylic acid, its",MARTIN N MERCER,U.S.A,0.00,0.00,Received in the Company,
1747,LUPIN LIMITED,MAHARASHTRA,Mumbai,"Manufacture of medicinal substances used in the manufacture of pharmaceuticals: antibiotics,endocrine products, basic vitamins; opium derivatives; sulpha drugs; serums and
plasmas; salicylic acid, its",RANGNATH DESHPANDE,U.S.A,0.00,0.00,Received in the Company,
1748,LUPIN LIMITED,MAHARASHTRA,Mumbai,"Manufacture of medicinal
substances used in the manufacture of",DAMIEN VILLENEUVE,Japan,0.00,0.00,Received in the Company,
"Sr.
No.",Name of Indian Company,State,Location (District),Item/ Activity,Name of Foreign Collaborator,Country,Amount,,Inv Type,
,,,,,,,In Rs.,In US$,,
,,,,"pharmaceuticals: antibiotics,endocrine products, basic vitamins; opium derivatives; sulpha drugs; serums and
plasmas; salicylic acid, its",,,,,,
1749,LUXEVA INDIA PRIVATE LIMITED,DELHI,North West Delhi,Other publishing activities (including on-line) n.e.c.,LUXEVA LIMITED,United Kingdom,15.04,0.20,Brownfield,
1750,"LVMH WATCH AND JEWELLERY INDIA PRIVATE
LIMITED",DELHI,South Delhi,"Wholesale of watches, clocks and optical goods",LVMH SWISS MANUFACTURES SA,Switzerland,39.33,0.53,Received in the Company,
1751,"M TECH INDIA PRIVATE
LIMITED",DELHI,South West Delhi,"Retail sale of non-
customized software",Ravinder Kumar Chopra,Maldives,2.50,0.03,"Received in
the company",
1752,"M TECH INDIA PRIVATE
LIMITED",DELHI,South West Delhi,"Retail sale of non-
customized software",Ravinder Kumar Chopra,Maldives,2.50,0.03,"Received in
the Company",
1753,M/s PUNJAB RICELAND AGRO FOODS PVT. LTD.,MAHARASHTRA,Mumbai,Rice milling,SANJIV AGGARWAL,UAE,301.98,4.03,Received in the Company,
1754,M/S SOMA HOTEL AND HEALTH PVT LTD,Goa,North Goa,"Hotels and Motels, inns, resorts providing short term lodging facilities includes accommodation in
house",Mr. Steven John Bell,United Kingdom,0.05,0.00,Greenfiled,
1755,M/S SOMA HOTEL AND HEALTH PVT LTD,Goa,North Goa,"Hotels and Motels, inns, resorts providing short term lodging facilities includes accommodation in
house",Mr. Richard Mark Benjamin Bell,United Kingdom,0.05,0.00,Greenfiled,
1756,M/S SOMA HOTEL AND HEALTH PVT LTD,Goa,North Goa,"Hotels and Motels, inns, resorts providing short term lodging facilities
includes accommodation in house",Mr. Steven John Bell,United Kingdom,0.55,0.01,Greenfiled,
1757,M/S SOMA HOTEL AND HEALTH PVT LTD,Goa,North Goa,"Hotels and Motels, inns, resorts providing short term lodging facilities includes accommodation in
house",Mr. Steven John Bell,United Kingdom,0.35,0.00,Greenfiled,
"Sr.
No.",Name of Indian Company,State,Location (District),Item/ Activity,Name of Foreign Collaborator,Country,Amount,,Inv Type,
,,,,,,,In Rs.,In US$,,
1758,M/S SOMA HOTEL AND HEALTH PVT LTD,Goa,North Goa,"Hotels and Motels, inns, resorts providing short term lodging facilities includes accommodation in
house",Mr. Richard Mark Benjamin Bell,United Kingdom,0.35,0.00,Greenfiled,
1759,M/S SOMA HOTEL AND HEALTH PVT LTD,Goa,North Goa,"Hotels and Motels, inns, resorts providing short term lodging facilities includes accommodation in
house",Mr. Richard Mark Benjamin Bell,United Kingdom,0.55,0.01,Greenfiled,
1760,Maan Restaurants India Private Limited,TAMIL NADU,Chennai,Restaurants without bars,Lioncity Foods Pte Ltd,Singapore,5.20,0.07,Received in the company,
1761,"Maan Restaurants India Private
Limited",TAMIL NADU,Chennai,Restaurants without bars,Lioncity Foods Pte Ltd,Singapore,2.08,0.03,"Received in
the company",
1762,"Maan Restaurants India Private
Limited",TAMILNADU,Chennai,Restaurants without bars,LIONCITY FOODS PTE LTD,Singapore,5.01,0.07,"Received in
the Company",
1763,"Maan Restaurants India Private
Limited",TAMIL NADU,Chennai,Restaurants without bars,LIONCITY FOODS PTE LTD,Singapore,5.01,0.07,"Received in
the company",
1764,"Maan Restaurants India Private
Limited",TAMIL NADU,Chennai,Restaurants without bars,LIONCITY FOODS PTE LTD,Singapore,5.93,0.08,"Received in
the company",
1765,"Maan Restaurants India Private
Limited",TAMIL NADU,Chennai,Restaurants without bars,Lioncity Foods Pte Ltd,Singapore,5.11,0.07,"Received in
the Company",
1766,"Maan Restaurants India Private
Limited",TAMIL NADU,Chennai,Restaurants without bars,LIONCITY FOODS PTE LTD,Singapore,4.95,0.07,"Received in
the company",
1767,"MACHANI RAMESH
ENGINEERING PRIVATE LIMITED",KARNATAKA,Bengaluru,Manufacture of car seats,Dawnsco,South Korea,14.80,0.20,Received in the Company,
1768,"Macy's Global Technology
Services India Private Limited",TAMIL NADU,Chennai,Web-page designing,Macys.com LLC,U.S.A,0.10,0.00,"Received in
the company",
1769,"Macy's Global Technology
Services India Private Limited",TAMIL NADU,Chennai,Web-page designing,"Macys Systems and Technology ,
Inc.",U.S.A,0.00,0.00,"Received in
the company",
1770,"MADILINA TRANSPORT
CONSULTING PRIVATE LIMITED",KERALA,Ernakulam,Activities of travel agents and tour operators,MAITRE PIERRE ABGRALL,France,2.88,0.04,Received in the Company,
1771,MADILINA TRANSPORT CONSULTING PRIVATE,KERALA,Ernakulam,Activities of travel agents and tour operators,MAITRE PIERRE ABGRALL,France,0.58,0.01,Received in the Company,
"Sr.
No.",Name of Indian Company,State,Location (District),Item/ Activity,Name of Foreign Collaborator,Country,Amount,,Inv Type,
,,,,,,,In Rs.,In US$,,
,LIMITED,,,,,,,,,
1772,"MAGICLANE APP SERVICES
PRIVATE LIMITED",KARNATAKA,Bengaluru,"Other information service
activities n.e.c.",ALPHA WAVE INCUBATION LP,UAE,0.03,0.00,"Received in
the company",
1773,"MAGICLANE APP SERVICES
PRIVATE LIMITED",KARNATAKA,Bengaluru,"Other information service
activities n.e.c.",ALPHA WAVE INCUBATION LP,UAE,224.97,3.06,"Received in
the company",
1774,MAHAABALA GEO PRIVATE LIMITED,ASSAM,Kamrup,"Architectural and engineering activities and related technical
consultancy",PT Gelombang Seismic Indonesia,Indonesia,0.03,0.00,Received in the Company,
1775,MAHARISHI RAM RAJ VEDIC EDUCATION PVT LTD,DELHI,South West Delhi,"Other professional, scientific and technical
activities n.e.c.",BRAHMANANDA SARASWATI YAGYA FOUNDATION,U.S.A,36.58,0.49,Received in the Company,
1776,"Mahindra and Mahindra
Limited",MAHARASHTRA,Mumbai,"Manufacture of passenger
cars",Mr. Siladitya Banerjee,Chile,0.00,0.00,"Received in
the company",
1777,"MAHINJA MANUFACTURING
PRIVATE LIMITED",PUNJAB,Patiala,"Retail sale of jewellery and
imitation jewellery",SEVEN BRAHMI LLC,U.S.A,0.10,0.00,"Received in
the company",
1778,MAHLE Holding India Private Limited,MAHARASHTRA,Pune,Activities of head offices,MAHLE Industriebeteiligungen GMBH,Germany,0.05,0.00,Received in the Company,
